alf,wob,gndr_cd,lsoa2011_cd
989950615,2003-11-12,1,W89584961
977429208,1980-08-30,0,W74881538
739166711,1945-10-01,1,W64703448
633106100,1992-11-14,1,W82017639
766413809,1952-09-15,1,W46838166
795235262,1932-06-06,0,W00688022
704900380,2003-03-26,1,W45874260
225099147,1994-05-28,1,W48040268
327274863,1956-07-29,0,W93002867
495594737,2001-07-28,0,W31614907
768713707,1968-04-13,1,W70449532
398965916,2011-07-06,0,W74335284
911446381,1968-12-04,1,W38011962
879387730,1987-08-20,1,W34490930
232436873,1998-11-15,1,W93888116
513839930,1990-05-24,1,W86626642
750058165,2011-09-10,1,W76969831
787480669,1997-11-26,0,W39704131
928378884,2002-10-13,0,W22599507
418440168,1991-09-05,1,W02765879
769712446,1921-02-14,0,W83148315
122235852,1930-12-03,0,W68838715
339183209,1946-10-27,1,W04863935
840418839,2017-11-04,1,W26792348
625374462,1992-12-09,1,W68020621
389608550,1961-01-07,0,W21900291
309918387,1989-05-03,1,W85811360
799216110,1992-12-18,0,W85592116
931199031,1950-08-22,1,W12004406
598910708,1931-09-10,0,W88947543
762546625,1997-12-29,0,W79459974
490441565,2016-10-24,0,W88929174
801596981,2004-03-15,1,W02613895
836430195,1936-08-23,1,W48242595
902008372,1944-09-19,0,W94113369
587749210,2002-07-06,0,W31469999
862043614,1987-12-22,0,W44118114
157186223,1977-09-02,1,W51424321
869205365,1979-04-02,1,W25405350
170649592,2005-07-22,1,W12176341
396186246,1931-04-15,1,W25938333
595395873,1995-04-27,0,W22502105
830172970,1943-10-03,0,W04602177
630508969,1954-11-04,1,W10739973
838287187,1970-06-28,0,W17178680
330270323,1977-03-31,0,W78420334
998405310,2011-10-10,1,W16380397
886992620,1932-09-10,1,W28032951
353806513,1976-07-10,0,W02143605
528127426,1927-05-16,1,W69000119
117801357,1978-05-21,0,W35241030
695626420,1929-01-04,1,W96694079
888214915,2017-04-07,1,W26463923
299562940,1983-09-04,0,W80443185
488821476,1955-01-31,0,W79458243
260452856,2017-12-06,0,W93689877
316626921,1966-12-24,1,W95460832
461547724,1961-06-05,1,W15535653
391045038,1966-08-28,1,W36373265
972582254,1926-05-13,1,W88492351
213801194,1957-12-28,0,W79599569
434398855,1960-03-09,1,W78831055
362476764,1951-08-08,1,W44879791
258567088,1959-07-10,0,W13285621
715282005,1930-02-02,0,W34074733
949439231,1938-10-15,0,W47666066
132372839,1984-09-29,0,W46112213
545272072,1983-12-31,0,W37742328
281934672,1999-12-22,1,W15930525
490661311,2009-11-26,0,W74290618
884596853,1928-10-23,1,W16398566
488546022,1926-05-13,1,W53673661
189617727,1960-08-10,1,W63721056
858407359,1995-03-06,1,W64230381
258777666,2011-03-25,1,W05681960
918396800,1935-02-13,0,W03487136
724614294,2005-01-25,0,W49246454
534115703,2012-01-07,1,W43932293
736647245,1979-02-12,0,W16160403
124806843,1988-09-08,0,W82632962
297015304,1983-07-19,1,W76820672
125075665,1949-11-05,1,W75319887
459703373,1922-06-15,0,W42404137
813815800,2004-07-23,1,W23954756
927743232,1962-11-03,0,W94174445
225983214,1952-04-29,0,W61186320
437848638,1924-08-18,0,W09718794
518489367,1921-08-05,0,W63342073
957700569,1944-09-13,1,W05220106
245052028,1948-08-12,0,W10111637
834100203,1928-04-24,1,W04176934
335303679,1921-09-04,0,W08447058
154596870,2011-12-05,1,W39602956
287917892,1999-03-20,0,W91961192
179769161,1943-08-12,0,W75818758
224341499,1988-11-10,0,W58423414
443394061,1978-10-07,0,W36341260
784148914,1932-01-15,0,W09125371
325384457,1935-08-23,1,W55430344
545212642,1931-06-16,1,W50201608
861896532,1926-04-02,0,W24779570
908238773,1978-12-09,1,W23314584
182062716,1979-06-12,0,W91610364
312364067,2011-09-05,0,W85369373
369416457,2014-04-09,1,W10591558
682966134,1930-06-18,0,W26536656
902591719,1974-11-12,1,W04198478
518157994,1944-08-05,1,W60445694
256547892,1923-03-09,0,W35326468
672431920,2003-09-30,1,W33746648
952868501,2004-08-22,0,W34883107
172915454,1994-02-22,0,W15401621
888518591,1989-02-12,0,W50868328
276167028,1920-05-21,1,W16846984
678771207,2002-03-19,0,W67789318
415209493,1973-03-11,1,W82962570
501244527,1947-09-15,1,W80250611
546002972,2007-01-27,0,W80480474
141068697,1940-03-05,1,W73173527
410033885,1931-05-17,0,W28813680
891958542,1998-12-31,1,W16780641
483288038,1943-10-27,0,W08908683
143590499,2003-11-23,0,W14956250
444740344,1978-05-30,0,W27203633
812401636,2012-01-02,1,W56575829
846635688,1934-05-29,0,W76342454
625038778,2015-08-01,1,W96158055
755873723,1972-07-29,1,W77608540
347988006,1969-10-27,1,W68684248
640774328,1974-12-08,1,W94079059
380943975,2016-02-05,1,W55216939
701165088,1940-06-09,1,W06192614
622926592,1997-04-26,0,W27574515
906753625,2009-02-21,1,W10255167
657507797,1969-01-01,0,W93999858
589821617,1997-10-16,0,W88765937
117410968,1956-11-04,1,W98960734
518392885,1951-05-10,0,W65296151
272420086,1988-09-22,1,W72972700
121101855,1999-12-29,0,W43904986
918235649,1931-05-20,1,W27597408
632708035,1960-11-22,0,W55809642
898936301,1925-03-07,1,W83071353
552702044,1939-03-12,0,W94299291
522850611,1932-02-29,1,W42473249
274683312,1978-06-02,0,W14510046
790697543,1955-06-27,1,W10875098
149207169,1993-07-31,0,W43419265
386734987,1927-09-07,1,W87626611
799323581,1936-01-24,0,W58544406
634717976,1961-09-24,0,W46793039
809664246,2009-09-17,0,W29022510
795102924,2014-02-02,1,W42010254
858023704,2005-01-04,1,W99350111
589212141,1963-06-18,0,W36756270
459667964,1965-09-07,1,W79124456
413845822,2020-12-09,0,W28136717
569246634,1942-10-23,0,W74598605
443595572,1970-08-08,1,W18457842
259341703,2002-02-10,0,W45983556
634571026,1995-11-18,1,W34259270
286335121,1993-06-25,0,W32536784
138558246,1989-12-03,1,W16674061
712264745,2020-11-13,1,W10420730
389117090,1928-02-27,0,W93921624
382850123,1990-05-18,0,W10945277
605324668,1947-11-02,1,W14792130
121922095,2018-11-02,1,W48197207
266120157,2013-03-14,0,W18764024
252914210,1960-07-04,0,W46350331
438710460,1973-05-03,1,W74933283
235578101,1963-08-16,1,W72666115
808693124,1966-11-08,1,W16688362
197416669,1984-05-15,0,W24479313
530269496,1995-04-15,1,W66082029
298497116,1926-08-31,0,W92933341
978730197,1971-11-18,1,W54031970
184345108,1998-07-18,0,W66735077
577045187,2009-07-11,1,W53504994
747494013,1966-04-03,1,W21200670
241658565,1926-06-28,0,W79864015
149929361,2000-05-01,1,W58808799
426299421,1981-07-09,1,W93492717
486608743,2019-03-31,1,W59868231
852126591,1994-08-08,0,W44680494
152462864,2005-09-08,0,W58822486
792364128,2012-12-08,1,W34124113
899963375,1974-03-02,0,W61043543
442328084,1963-08-02,1,W89254937
815754454,1943-10-13,0,W98235841
281998497,1936-08-10,0,W29391437
340281580,1938-01-03,0,W09389900
560907591,2004-03-12,0,W29891388
790538290,1987-03-20,1,W83883732
882861974,1975-02-08,1,W67597228
313830752,1924-04-29,0,W17843759
328654641,1933-02-09,0,W74687248
882182372,1946-06-30,1,W88962928
265235106,1949-10-14,0,W29401701
809851082,1920-11-12,0,W02316265
740649268,2005-09-09,0,W19160861
495581234,1954-07-15,0,W67389518
417291288,1937-10-01,0,W54752471
807443425,1985-09-12,1,W22928660
513294293,1931-01-15,0,W55381799
844752711,1968-08-12,0,W07677209
356151323,1955-05-18,1,W30747502
769906464,1996-02-25,0,W40560002
706091825,1938-04-16,1,W82211958
157272373,1941-09-04,1,W68406709
613769851,1992-03-16,1,W93009720
200083902,1998-08-03,1,W42983152
877314385,2016-11-06,1,W21343653
584320109,1960-10-24,0,W91339572
227993687,1987-10-07,1,W36607166
832548609,1940-08-07,0,W16726479
963499450,1931-01-30,0,W32169669
255972642,1973-04-06,0,W33490590
201012384,2001-08-09,1,W92159555
543279247,2014-12-29,0,W45796590
232732276,1953-11-14,1,W15162992
897974127,1929-09-11,0,W61781593
251376857,2015-12-04,1,W30881150
498809394,1946-03-14,0,W40932886
613749840,1950-08-18,0,W44154284
267093651,1924-12-07,1,W20380596
579379163,1951-02-10,1,W39824898
249362708,2009-06-24,0,W22447196
521478882,1983-12-09,1,W31839379
906933265,1979-11-22,1,W71052880
972036475,2019-12-09,0,W49632283
752635861,1948-12-30,0,W06535157
827843696,1992-08-16,0,W23650192
662199595,1999-08-28,0,W21825641
364575302,1920-11-24,1,W09755233
587464649,1927-01-06,0,W04231103
721886992,1953-09-22,0,W34806159
928372506,1960-04-04,1,W51033995
594565527,1968-04-10,1,W57749288
284288649,1944-02-05,1,W07329596
226854044,2012-06-21,1,W17061347
554420618,1998-08-16,1,W61200656
926356173,2015-11-29,0,W73874124
266431016,1927-09-16,1,W22562383
944157488,1947-03-26,1,W74929197
477539512,1942-06-07,0,W01214654
562281763,2013-08-02,0,W99643913
233242968,1923-04-22,0,W01520307
520717923,1975-08-18,1,W27616763
808960948,1998-06-09,1,W24758711
107310795,1922-11-16,0,W58855494
202337607,1959-02-26,1,W20324957
505902354,1935-10-26,0,W10650634
688324459,1932-01-14,0,W59207049
652188960,1996-10-02,0,W09629159
481134353,2008-10-20,1,W53704994
857150686,1932-03-21,0,W01941767
114844982,2016-02-18,0,W09392031
463824545,2014-12-16,1,W05333342
815095557,1959-01-21,0,W31759492
200447935,1957-04-11,0,W91366527
429521301,1967-11-12,0,W19627105
314144968,1985-11-04,0,W47537584
312034536,1931-01-31,1,W12882445
932643560,2005-10-01,1,W23171612
412886761,1959-01-07,1,W27300215
164500589,1964-01-31,1,W86203045
120796075,1960-10-10,0,W29660166
325718091,1997-05-08,0,W94403051
753993390,2016-08-25,0,W49240234
923352429,2018-10-12,1,W70109518
221818468,1992-10-31,0,W51295570
286544762,2014-07-30,1,W96303508
851927573,1972-09-22,1,W02554858
232796080,1945-06-09,0,W80409184
834707276,2014-02-09,0,W57345359
655695076,1924-05-10,0,W66084759
933458984,1972-09-28,0,W49611519
541737411,1978-07-17,0,W16225628
462142769,2017-08-15,1,W57273538
766014778,1973-01-22,1,W57141003
927257425,1969-03-15,0,W90784169
782287840,2008-12-29,0,W39803288
866162670,1939-01-23,0,W42174545
393220489,1974-01-07,1,W17072274
457620023,2006-01-20,0,W36864668
560481915,1945-12-14,0,W33905858
585442387,1926-05-30,0,W33327998
853520420,1959-10-15,0,W11974696
868493656,1968-01-12,0,W09715289
194613694,1939-06-06,0,W53008445
102844563,1991-04-22,1,W20892291
493453245,1929-12-31,1,W72929764
370190958,2012-12-11,1,W20217740
754596027,1971-07-08,0,W49431041
982212269,1958-01-18,0,W69308705
449668583,1956-09-07,1,W11415394
942310801,1947-06-09,0,W41435941
934478519,1926-06-18,1,W89021754
726528560,1982-10-08,1,W20214186
764688077,1962-05-15,1,W28704975
313694984,1936-06-04,0,W79721223
895848960,1947-11-01,0,W53744681
380922384,1921-03-29,0,W07024767
934154669,2013-12-03,0,W50954555
561406889,1980-09-08,0,W68681961
214293163,1956-07-29,1,W48347589
868146441,2005-01-02,0,W02984496
272405327,1954-11-13,1,W16043464
215895305,1957-05-09,1,W65395552
227493791,2009-06-17,1,W84654461
223641363,1949-08-30,0,W72528381
750077833,1960-05-27,1,W14532121
960310804,1999-07-26,1,W44835496
335587214,1936-08-14,0,W95540899
198583211,2008-09-24,0,W11881879
418987943,2000-01-02,0,W65566930
282071690,1991-09-13,0,W60683110
222824170,1939-11-10,0,W47997849
220197388,1954-06-28,0,W04580810
106957756,1990-11-18,1,W34244675
480956319,1961-02-08,1,W34645944
254512175,1959-08-27,1,W18249968
894259206,2012-03-08,0,W00829600
387385948,1948-03-06,1,W22249733
939846724,1929-05-28,1,W96590211
344365844,1985-01-01,0,W11202847
886115950,1990-02-09,1,W39547227
614537978,2019-06-02,0,W47667860
229551138,2018-07-02,0,W68311434
227040462,1964-08-19,0,W08297231
637512254,2012-10-13,1,W18168265
310664579,1996-03-08,1,W28606335
455380295,1921-02-03,0,W73466277
764636857,2005-06-03,0,W86279356
679808500,1967-06-21,1,W12049231
807465372,1925-04-26,0,W57626925
254180558,1937-12-25,0,W74854991
252245892,1990-11-19,0,W46612588
891823218,1975-01-24,0,W06885769
620758851,1955-09-03,1,W76240288
750647140,1981-09-02,1,W37715236
425393380,1949-10-28,1,W11819939
242802760,1942-07-29,0,W47721622
908388519,1934-01-07,1,W16417473
893247603,1954-04-21,1,W69861944
309277427,1955-05-11,1,W73514262
181576573,1993-06-04,0,W22267065
408577143,1934-10-23,0,W96456099
822808842,1954-04-18,1,W22616181
134021525,1938-01-12,1,W30911233
310110341,1924-03-02,1,W98623575
220951109,2008-10-20,0,W93896163
663266783,2003-05-31,1,W47634983
136835178,1996-03-22,1,W37123841
529130305,2019-05-26,0,W60134442
578823652,1965-02-07,1,W65184789
512187414,2008-06-18,0,W75065738
672185275,1983-06-11,1,W13487944
339937643,1954-01-02,0,W28021534
230839155,1936-10-29,1,W58212518
882552400,1927-10-27,1,W44708680
536481160,1952-09-20,1,W38338057
304986308,1955-07-12,1,W31114887
899308538,1986-05-04,1,W02049986
329297388,1999-08-04,1,W07012052
151630075,1986-09-10,1,W51383767
746381829,1942-11-08,1,W27531005
241958270,2018-01-09,1,W48931844
179629675,2019-06-21,0,W74667073
955298185,1963-04-21,1,W14067069
310210633,1969-12-07,1,W51899150
155815723,1944-10-07,1,W18493731
852294387,1968-02-20,0,W30744737
291925857,1967-01-26,1,W10475698
630595791,1955-09-25,0,W89655366
423602496,2020-06-19,1,W01651178
581582083,1980-08-13,0,W62714138
675906395,1997-04-22,1,W50480418
714180193,1943-02-23,0,W66584875
679759528,1942-10-15,1,W28581305
794903321,2015-11-20,1,W71582821
911718561,2004-11-21,0,W04617028
944337049,2011-09-14,1,W37528717
911175961,1981-01-18,1,W78670013
757502332,1937-04-05,1,W98505671
626225479,1970-01-27,0,W17926874
132567422,1973-05-26,1,W61742286
971220473,2004-04-27,0,W25954275
359415177,1972-10-03,1,W08367123
566236567,1920-06-09,1,W04894972
652369688,2018-03-29,1,W78106640
944831404,1935-09-09,0,W44969069
476719355,1991-06-04,0,W32437706
633065363,1991-10-27,1,W44068095
574771662,2009-06-15,0,W99456927
316374720,1992-02-09,0,W94563691
408529620,1936-02-02,1,W95136555
961795455,1946-05-25,1,W37727105
142545156,2015-09-12,0,W50682182
127194302,2007-05-09,1,W91128278
367967044,1950-09-15,0,W35124816
268711844,1969-02-08,0,W12854896
732165237,1987-01-09,0,W04860226
356097568,1996-10-18,1,W13085022
599498261,1987-03-06,1,W35617017
418886635,1927-12-09,1,W65071268
619649471,1990-11-11,0,W53334669
257797350,2004-01-17,1,W79399109
794509698,1978-01-31,0,W49859934
618034715,2016-01-05,0,W46852538
128867807,1993-12-18,0,W78335971
116610929,1933-10-27,0,W71535340
207926340,1996-12-01,0,W81957529
763413846,1967-03-07,0,W49721666
319525098,2001-12-15,0,W88082270
502600045,2012-04-09,1,W83985817
544890365,2012-08-21,0,W23408161
307451173,1957-10-24,0,W63028985
901927738,2018-07-16,1,W91307545
556979009,1939-01-08,0,W41728316
738850379,1957-02-18,0,W39879345
543456198,1983-03-04,0,W59614734
612546743,1950-01-11,1,W00279857
394523422,1948-05-30,0,W63376671
398467143,1920-11-18,0,W31890656
434613936,1945-09-11,0,W81536399
530274586,2013-03-10,0,W10484946
354869513,1924-11-14,0,W97839297
288627546,1957-04-08,1,W84064172
146640514,1974-06-13,0,W86923254
376882208,1983-03-03,1,W82674139
295391486,1969-12-02,1,W65595721
664043725,1988-05-27,0,W07501187
942782559,1957-05-16,1,W99046952
430913300,1942-02-02,1,W41985680
998453260,2000-03-29,0,W54883615
242279613,1947-06-18,0,W94038773
236055573,1937-06-29,1,W81190660
212306661,2006-11-08,0,W67878044
710806336,1955-07-29,0,W87309802
634459902,1945-12-28,1,W30613551
355418861,1944-05-01,0,W37068942
394569459,1941-08-17,0,W21474480
184119553,2020-03-30,1,W47721022
904453601,1963-10-25,0,W48946714
527763034,1921-01-26,0,W39066690
527972527,1997-06-23,0,W06401387
463459139,1922-05-01,1,W88904947
170306754,1971-03-14,0,W73224210
269685234,1965-05-18,0,W69728601
950520524,1925-10-11,0,W60890883
182180078,1975-03-25,0,W32896468
558143836,2017-11-19,0,W75283348
714091332,1984-12-04,0,W94905647
898735487,1963-06-21,0,W30860253
224504864,1920-11-26,0,W15153472
265730560,1937-09-26,1,W60542781
406238158,1978-05-06,0,W11268886
779045098,1978-11-07,1,W58562386
157894620,2020-03-20,1,W62473627
953352384,2007-12-26,1,W37921416
469431527,1979-07-22,1,W03150814
716611691,2013-06-03,1,W80748334
819998068,1992-07-17,1,W10970276
880015673,1941-01-23,0,W54871864
858705233,1971-10-07,0,W52189687
101142852,1939-07-25,1,W72610182
471498388,1926-07-20,1,W60008259
603916399,1981-03-21,0,W74043370
331218448,1970-01-21,0,W10829696
490734219,2018-01-25,0,W07232214
753211277,1993-05-23,1,W06924863
155411818,1931-11-07,0,W05597622
847000988,1972-05-20,1,W55570152
767995535,1971-04-21,0,W00912742
770515309,2003-06-05,0,W36167055
542786730,1991-11-06,0,W49568875
146716864,2005-01-29,1,W80454255
371462364,1942-03-17,1,W97277870
943445991,1997-08-28,1,W37795008
833367085,1996-06-01,1,W15130337
510385105,1977-01-09,1,W33568954
962767555,1976-11-21,1,W20902807
605569022,1935-07-15,0,W72602577
844456216,1968-03-08,0,W88395444
806711398,1922-01-08,0,W41376046
919687554,1942-12-01,0,W03817398
473422195,1952-08-18,1,W83955663
457365564,1973-03-13,1,W98293902
236868295,2003-11-22,0,W81934813
227860726,1987-05-01,1,W09932075
600421354,1996-02-14,1,W69806413
198710470,1934-11-10,0,W22884495
129333183,1969-05-15,0,W90731359
878890226,1958-07-28,0,W85308380
460475875,1921-03-06,0,W93460153
138910702,1951-06-27,0,W79817298
733316216,1998-05-20,1,W12377112
919676199,2018-07-18,1,W60805260
306716014,2004-05-23,1,W79875948
247909306,2013-05-20,1,W40660265
800491283,1940-04-15,0,W16565074
699156818,1942-04-13,1,W15831482
725136359,1974-04-23,0,W56527146
858658362,1932-07-18,1,W37283509
968678757,1928-10-10,1,W22162183
692230212,1992-05-05,0,W90507102
884348339,1948-12-17,1,W86794654
954400110,1957-01-15,0,W03175929
301721157,1925-10-17,1,W59550201
786555657,1974-09-29,0,W63226239
446757468,1976-02-19,0,W51510356
702445285,1957-10-16,0,W51605681
955914306,1983-02-11,1,W03132725
562995711,1983-07-01,1,W64183135
129651017,1936-07-16,0,W18444750
362053467,2001-08-19,1,W64933860
468406089,2009-08-05,0,W25857520
179026605,1981-08-18,0,W19368814
819515131,2013-05-26,1,W06901548
216297368,2008-05-29,0,W46331599
686742861,1977-08-23,1,W41237091
693886003,1990-07-11,1,W53619470
543857819,1927-04-24,1,W24851831
263278273,1926-06-06,0,W07553028
425095194,2012-07-29,1,W82471100
210224878,1978-03-16,1,W16324216
389278008,2007-07-05,0,W39894520
108357514,1947-07-06,1,W17799078
109036250,1962-11-09,0,W07960034
994114788,1979-02-10,0,W86850227
108775819,2005-02-24,1,W96571635
911514994,1931-01-10,1,W24942057
275830730,1943-10-28,1,W62372280
881557357,1965-05-11,0,W64608882
998901413,1971-09-13,0,W51225404
562842999,1944-06-13,1,W48619823
397630322,1984-05-23,1,W02072668
212164252,1928-08-28,0,W82389079
106521666,1959-04-19,1,W39268436
131104306,1964-08-05,1,W16564830
215583140,2013-12-24,0,W90173227
133213081,2001-09-03,0,W08610836
998463232,1938-07-05,0,W17465122
480753397,1963-07-31,0,W49161793
704941532,1963-02-20,0,W97869513
342736948,1995-09-24,1,W89896461
456367410,1975-12-31,1,W15435889
848728099,1957-06-23,0,W25427887
666867105,1991-09-02,0,W11034609
936701872,1926-02-16,1,W78081350
467462170,1959-02-06,0,W35290418
626425932,1977-02-04,1,W83361363
393512178,1980-01-07,0,W25450462
300656107,1932-10-18,0,W77871145
904345062,1986-12-31,1,W67773818
485084319,1999-11-13,0,W96237085
877066076,2011-02-27,1,W08905997
291489938,1974-03-04,0,W29960777
466954878,1984-12-30,0,W36736261
299989353,1988-02-27,0,W16481728
370895102,1989-05-12,1,W58757124
960635945,1967-05-28,1,W59832797
985088445,1992-08-03,0,W12678619
652338790,1939-01-11,1,W41844194
300021291,1964-08-03,1,W88152544
701012088,1985-03-12,1,W79754922
380243883,1969-04-28,0,W03564680
309177633,1942-08-04,1,W04837375
696670121,1979-06-01,0,W49733148
237918322,2004-11-23,0,W88754423
342165130,1928-04-06,0,W76065353
799808942,1997-01-31,0,W34148896
691232021,1992-04-04,1,W90195731
631280462,2007-01-06,1,W76581741
827962613,1951-10-28,0,W85054448
995374447,1986-04-28,1,W12873513
290538150,1946-08-01,0,W61282766
285023103,1984-03-03,0,W19543076
950314183,2019-04-22,1,W72625014
568236792,1925-08-24,0,W47944274
938007795,1942-11-13,0,W12395105
314876481,1965-09-07,0,W51123040
913393821,1972-05-13,0,W84328947
512937111,2008-06-14,1,W01831327
812164694,1960-09-24,1,W03607912
634434333,1957-09-19,1,W64357680
